Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	SuccessRateVal	OriSuccessRateVal	FinalDist	MaxFinalDist	MinFinalDist	FinalOriDist	MaxFinalOriDist	MinFinalOriDist	FinalOriScaledDist	MaxFinalOriScaledDist	MinFinalOriScaledDist	FinalScore	MaxFinalScore	MinFinalScore
136	239.89368	35.909794	318.82114	125.77213	50.0	78.51953	53.953808	228.97919	-22.135864	3082500	-1.9371509e-08	348.72397	-0.022409499	-43.4921	0.18702933	0.011749097	0.14924446	79.0	13617.325001478195	0.6844444	0.10888889	0.033382997	0.15197706	0.00034285983	1.6116002	3.1352878	0.014289774	0.51298827	0.99799305	0.0045485767	0.06498782	0.24487832	0.002940879
137	242.30608	35.304867	324.58453	133.07173	50.0	80.28901	55.12777	230.5899	-17.62061	3105000	-4.842877e-09	315.36835	-0.023391217	-37.34236	0.18326491	0.0132228825	0.16080001	79.0	13714.500631809235	0.68	0.10888889	0.032366198	0.15527102	0.0014692172	1.5687966	3.1311975	0.011726612	0.4993635	0.9966911	0.0037326966	0.064365715	0.2758621	0.00673139
138	240.03621	35.908737	319.576	120.45976	50.0	79.255486	54.396004	230.98463	-5.0624256	3127500	-1.899898e-08	317.68124	-0.023054168	-36.979668	0.1794351	0.014070963	0.16217777	79.0	13816.554120063782	0.6711111	0.10888889	0.03133598	0.1540574	0.0008951405	1.5938157	3.1382916	0.0065175914	0.50732726	0.9989492	0.0020746137	0.06316172	0.2687402	0.005413244
139	240.49017	36.549072	320.61636	121.80144	50.0	81.809654	55.243805	231.30646	-12.956248	3150000	-6.3329937e-09	371.61115	-0.02197595	-45.639717	0.1749104	0.011201734	0.15702221	79.0	13922.753324508667	0.6666667	0.11777778	0.034051273	0.16011742	0.0016763924	1.5188136	3.1372142	0.03293613	0.4834534	0.99860626	0.010483895	0.06520195	0.29258326	0.0046269926
140	237.3498	35.164635	313.07336	121.73534	50.0	78.284386	53.708576	231.71407	-25.014748	3172500	-5.9604646e-09	397.30527	-0.021785077	-55.886314	0.1696578	0.012776032	0.16591111	79.0	14020.759194135666	0.6533333	0.09555556	0.034545105	0.1597018	0.0013483941	1.5794873	3.1393104	0.018853692	0.50276643	0.99927354	0.0060013165	0.06567804	0.3051902	0.00661135
141	241.20885	35.891834	318.73428	112.5941	50.0	79.34042	54.31606	230.44632	-27.257597	3195000	1.8626451e-08	376.9149	-0.02208015	-49.253063	0.1673595	0.013664332	0.16573334	79.0	14124.040637254715	0.6333333	0.12888889	0.03306166	0.1619731	0.0023825432	1.5029228	3.1366315	0.04584159	0.47839522	0.99842083	0.014591831	0.06686096	0.2809713	0.0079999175
142	237.84149	35.41081	309.75204	116.71291	50.0	79.19609	54.623554	232.00865	-32.077934	3217500	0.0	331.8036	-0.022623312	-35.580437	0.16501239	0.011828056	0.1564	79.0	14219.788619279861	0.6577778	0.10666667	0.033889234	0.1575391	0.0015744674	1.6129327	3.141342	0.00910263	0.51341236	0.9999202	0.0028974575	0.067366876	0.28818494	0.009182119
143	240.39238	36.1086	310.79367	126.00387	50.0	79.83525	54.606056	231.74234	-13.177513	3240000	2.5331975e-08	353.59103	-0.02405147	-35.176224	0.1611727	0.012582672	0.16373333	79.0	14321.302474737167	0.68	0.12666667	0.032982342	0.1571498	0.001272101	1.5233606	3.138864	0.020259993	0.4849007	0.99913144	0.006448956	0.06423324	0.25074103	0.006369386
144	238.97806	36.770542	313.18637	101.87749	50.0	78.51123	54.256413	231.91621	-22.090153	3262500	-2.2351743e-09	392.48676	-0.022295536	-56.788673	0.1546431	0.012821993	0.16515556	79.0	14425.106046915054	0.6711111	0.11777778	0.034030456	0.15782048	0.00072863285	1.5163532	3.1407974	0.010686306	0.48267022	0.99974686	0.003401557	0.06546118	0.3031028	0.0053836876
145	240.56119	36.391727	315.68637	123.87569	50.0	79.2896	54.544716	231.54613	-20.262484	3285000	-1.0430813e-08	387.65817	-0.02176188	-56.58911	0.15169638	0.013708363	0.1532	79.0	14528.311490058899	0.66888887	0.11333334	0.03322954	0.15652087	0.0015010051	1.5334445	3.1414564	0.041921657	0.48811048	0.9999566	0.013344077	0.064727694	0.2737396	0.011361807
146	239.6596	35.633797	321.91	136.16293	50.0	77.66172	54.487984	233.11157	-31.404142	3307500	1.6391278e-08	369.26685	-0.022527447	-54.433575	0.15176603	0.012855579	0.15031111	79.0	14625.3486328125	0.6288889	0.11111111	0.029399242	0.16010948	0.00097584014	1.5884535	3.1396356	0.014950441	0.50562036	0.9993771	0.0047588735	0.06322293	0.32860348	0.0037808795
147	242.4892	35.514378	316.25247	158.90482	50.0	79.33613	55.177776	232.76418	-11.859198	3330000	1.8440186e-08	339.0752	-0.021739885	-43.866543	0.15281919	0.013464791	0.17266667	79.0	14728.335309267044	0.58666664	0.09555556	0.031577528	0.15362032	0.0014178539	1.5404538	3.1404402	0.058773108	0.49034166	0.9996332	0.018708061	0.06390272	0.2690817	0.0039863833
148	242.61858	35.99245	316.67505	129.04288	50.0	79.560326	56.043514	234.17801	-30.864424	3352500	-8.940697e-09	351.83926	-0.022888532	-41.230946	0.14712425	0.01337257	0.15564445	79.0	14826.5355052948	0.66444445	0.115555555	0.031550426	0.15781227	0.0012123749	1.5554289	3.1370606	0.030641899	0.49510843	0.9985574	0.009753619	0.06526402	0.4758333	0.005952893
149	239.53705	35.394188	318.81757	141.06897	50.0	79.54324	54.20056	232.23515	-8.490543	3375000	-2.272427e-08	334.75723	-0.02148505	-41.393425	0.14444652	0.013976596	0.14902222	79.0	14927.010132789612	0.63555557	0.11777778	0.032878786	0.15969343	0.0013450729	1.5265146	3.1339364	0.0033414816	0.48590466	0.99756294	0.0010636266	0.06469643	0.2248179	0.0063117044
150	241.07236	35.310406	325.75232	138.75093	50.0	78.0381	54.51554	232.86716	-18.431482	3397500	-1.3411045e-08	334.7084	-0.000665888	-40.57218	0.14020577	0.016530046	0.2307111	2.0	15023.942509889603	0.6755555	0.11111111	0.030367823	0.15334308	0.00036676848	1.5855111	3.1415749	0.005808936	0.50468385	0.99999434	0.0018490418	0.05951956	0.27625698	0.0047561894
151	241.6554	36.66242	316.9778	122.72285	50.0	79.8149	55.85087	234.41881	-26.870953	3420000	-1.3411045e-08	393.18552	-0.021254668	-55.926617	0.14005752	0.010500788	0.15004444	79.0	15123.59837937355	0.67333335	0.13777778	0.03416972	0.15749317	0.0007130497	1.5491127	3.1364253	0.006711071	0.4930979	0.99835515	0.0021362002	0.066686824	0.29739913	0.0030802563
152	239.77951	36.83295	319.79785	131.70091	50.0	79.216675	54.805374	233.99472	-24.763346	3442500	-1.1175871e-08	347.5788	-0.021991372	-45.85244	0.13607197	0.012808973	0.16897777	79.0	15223.742352247238	0.66	0.11111111	0.033149112	0.15568039	0.00017786918	1.5772882	3.137887	0.029577598	0.50206643	0.9988205	0.009414841	0.063797854	0.24679756	0.0024203777
153	244.8198	35.708057	322.74744	128.6715	50.0	77.92014	55.19191	234.65439	-19.876684	3465000	-3.054738e-08	363.5594	-0.022957556	-51.663124	0.13015573	0.013825806	0.15622222	79.0	15322.630912780762	0.6888889	0.10888889	0.030607557	0.16009068	0.0014847664	1.5281955	3.141258	0.009200622	0.48643976	0.9998935	0.002928649	0.059405543	0.26440144	0.004866098
154	241.71925	36.20224	325.3781	136.4661	50.0	81.12873	55.81381	235.20673	-17.627817	3487500	-1.2665987e-08	346.02307	-0.02397189	-47.879864	0.123975374	0.011978365	0.15613334	79.0	15418.748378753662	0.7	0.12222222	0.033176918	0.15737627	0.00085722667	1.5786746	3.1371138	0.038420137	0.50250775	0.9985743	0.01222951	0.06437987	0.29467812	0.005001281
155	240.87546	35.740623	326.57846	130.293	50.0	78.63341	55.239315	235.63405	-17.839804	3510000	-1.2665987e-08	327.53583	-0.02272205	-49.968548	0.12259941	0.0136416955	0.14577778	79.0	15523.113792419434	0.6933333	0.10666667	0.031924706	0.16163892	0.0019204083	1.6035701	3.1312718	0.020350689	0.51043224	0.9967148	0.006477826	0.06225917	0.2721184	0.0070512285
156	244.69167	35.043022	316.7727	119.46733	50.0	81.435394	55.931454	236.37207	-19.150324	3532500	7.450581e-09	341.07333	-0.022603448	-44.053368	0.11933607	0.011338672	0.15533333	79.0	15628.346868038177	0.67777777	0.12888889	0.03164159	0.1620825	0.0015422745	1.5691147	3.1377728	0.016310588	0.49946472	0.99878407	0.005191821	0.060549513	0.2522472	0.004890244
157	243.41219	36.072735	323.89337	144.72374	50.0	80.50751	55.91404	234.47803	-23.206055	3555000	1.5646219e-08	341.8263	-0.022373151	-46.353546	0.11259015	0.015197684	0.18062222	74.0	15730.541840553284	0.6844444	0.12444445	0.03272696	0.15997478	0.00053564186	1.5429409	3.1408038	0.036033057	0.49113327	0.9997489	0.011469678	0.0647641	0.24715704	0.005313239
158	240.42705	36.697918	326.00076	115.751724	50.0	79.876884	55.65082	233.3557	-26.749046	3577500	1.1920929e-08	374.46753	-0.022761129	-64.98079	0.10488403	0.014428111	0.16591111	79.0	15832.48757982254	0.7133333	0.12222222	0.033982664	0.1609251	0.00020100594	1.5757335	3.1375453	0.019357422	0.5015716	0.9987117	0.0061616586	0.06614521	0.28224412	0.0037247082
159	244.71317	35.88114	314.63614	123.732346	50.0	79.10669	55.434326	235.2109	-17.58882	3600000	7.4505807e-10	349.69318	-0.022633573	-51.82937	0.10167947	0.010265134	0.16426668	79.0	15932.877145767212	0.7222222	0.14444445	0.030694533	0.15261777	0.0012012047	1.5445291	3.1394253	0.017059654	0.4916389	0.99931014	0.005430257	0.060645033	0.38171175	0.006949061
160	243.6665	33.971172	320.59906	122.72633	50.0	80.61463	55.24987	236.55594	-21.715881	3622500	-1.3411045e-08	352.8541	-0.021464204	-41.221657	0.0964379	0.012127379	0.15844445	79.0	16034.989997386932	0.7	0.14	0.03181592	0.16005625	0.0014490174	1.5312117	3.1386123	0.0137911765	0.48739976	0.9990513	0.0043898677	0.06273637	0.3275296	0.0054020393
161	244.87123	35.171314	327.35428	134.5276	50.0	80.31002	54.575745	235.20569	-11.544769	3645000	9.685754e-09	343.67847	-0.022635886	-48.478386	0.09286042	0.013239475	0.15013334	79.0	16133.64940905571	0.72888887	0.13111112	0.030427415	0.15162326	0.0011249039	1.5712703	3.138486	0.0067411237	0.5001509	0.9990111	0.0021457663	0.05922063	0.239323	0.0066653243
162	242.70158	35.85504	321.36612	125.94564	50.0	79.558235	55.68375	237.77156	-16.711784	3667500	-3.7252903e-09	312.7022	-0.02279294	-36.983562	0.089377806	0.013580459	0.15551111	79.0	16231.640671014786	0.7266667	0.104444444	0.030372903	0.15446445	0.0019569723	1.5599905	3.1360073	0.0069899717	0.4965604	0.9982221	0.0022249771	0.059726927	0.24164021	0.0026587893
163	244.07797	35.341846	320.507	122.04909	50.0	80.76556	56.046448	238.10458	0.20676899	3690000	-2.9802323e-09	380.01764	-0.022957543	-51.399067	0.08773592	0.013838771	0.16115555	79.0	16328.647486925125	0.7	0.12666667	0.032012872	0.16003625	0.00075308146	1.5134912	3.135099	0.023426205	0.48175916	0.99793303	0.0074567925	0.06295345	0.29358506	0.0034238643
164	244.1943	36.480602	321.4866	129.39627	50.0	78.677315	54.538616	237.11879	-20.538956	3712500	-2.30968e-08	354.67914	-0.022418113	-40.355804	0.08297458	0.013814947	0.15537778	79.0	16424.5968003273	0.66888887	0.12444445	0.03077371	0.1578495	0.00066080724	1.5570648	3.1389897	0.0036028677	0.49562907	0.99917144	0.0011468284	0.061359376	0.25566062	0.0073040235
165	246.59068	34.848846	318.22943	129.18948	50.0	80.85922	56.401855	237.07593	-13.309643	3735000	-1.6391278e-08	329.7605	-0.022990245	-42.243996	0.076235294	0.015389535	0.16448888	75.0	16524.075127601624	0.6577778	0.13555555	0.02742371	0.1599187	0.0010982397	1.5077692	3.1415763	0.049165953	0.47993785	0.9999948	0.01565001	0.057545695	0.25955713	0.0046397685
166	245.62372	34.458416	324.97696	130.69203	50.0	80.882256	55.633125	236.90169	-21.925947	3757500	-9.685754e-09	317.62296	-0.023171086	-34.976173	0.07322885	0.011540616	0.14533333	79.0	16621.5595266819	0.7111111	0.13333334	0.027800824	0.16068712	0.0008051519	1.5794086	3.1371078	0.010856298	0.50274146	0.9985724	0.0034556668	0.05760048	0.2215336	0.0047918716
167	247.87051	33.59273	322.12137	159.55707	50.0	82.59322	55.85677	238.17886	-4.600519	3780000	2.5518238e-08	309.45346	-0.021762315	-34.697136	0.069468185	0.012160765	0.15217778	79.0	16721.748009443283	0.7111111	0.12444445	0.027818846	0.15842581	0.0011581167	1.5101416	3.114884	0.039203174	0.480693	0.99149835	0.012478759	0.058565572	0.31536505	0.0069148047
168	246.29388	35.839443	324.20163	125.96059	50.0	82.01929	55.442898	237.20721	-12.324963	3802500	2.0861625e-08	324.12543	-0.021603387	-36.912506	0.061623387	0.011649091	0.1456	79.0	16821.825219869614	0.72888887	0.14666666	0.02748413	0.15229484	0.0017603558	1.4980118	3.1244574	0.023602031	0.476832	0.99454564	0.00751276	0.053355	0.24616301	0.005087601
169	249.29385	34.3477	330.32544	140.5797	50.0	80.69984	56.92409	237.90938	-23.272625	3825000	-1.7136335e-08	308.35297	-0.022055324	-35.019287	0.057118844	0.013346037	0.16982222	79.0	16926.65264773369	0.73333335	0.13777778	0.026474874	0.16249026	0.0007807173	1.522187	3.1166396	0.023810625	0.48452714	0.9920572	0.0075791576	0.05375491	0.3169558	0.005366496
170	244.41096	35.13603	326.63855	127.88576	50.0	82.15336	55.60955	238.95592	-5.924905	3847500	4.4703485e-09	316.57236	-0.020390555	-36.2973	0.05357089	0.015615897	0.17573333	72.0	17027.553520202637	0.74222225	0.14	0.02766089	0.15352295	0.00040462386	1.5581659	3.1366854	0.0019733733	0.4959796	0.998438	0.00062814425	0.05392237	0.268159	0.0067153
171	248.61348	36.53331	323.37347	127.5986	50.0	80.850914	55.708477	239.08183	-14.228275	3870000	1.7881394e-08	346.81668	-0.022916738	-38.86413	0.049590796	0.011632774	0.1579111	79.0	17125.833617448807	0.6888889	0.13111112	0.02785594	0.15426807	0.001684621	1.488243	3.140309	0.00961092	0.47372246	0.9995914	0.003059251	0.055681996	0.24755222	0.00474853
172	247.71901	34.54995	327.7157	139.16199	50.0	82.32706	56.42483	239.97647	-23.90852	3892500	-7.450581e-09	319.72772	-0.022111263	-45.289772	0.04682477	0.013076218	0.16844444	79.0	17230.38501238823	0.74	0.16	0.026342418	0.15062289	0.0020597884	1.4729054	3.1379519	0.030584937	0.4688404	0.9988411	0.009735487	0.05312753	0.23419994	0.004050771
173	247.05965	34.774082	318.14752	124.49463	50.0	82.66043	55.637447	239.63927	-10.760647	3915000	-1.0430813e-08	324.5546	-0.022579376	-38.244396	0.041959204	0.01248694	0.15644445	79.0	17329.802255630493	0.73777777	0.15333334	0.027294308	0.15687568	0.0027733564	1.4774183	3.1248965	0.0056225923	0.47027683	0.9946855	0.0017897267	0.05343889	0.25065213	0.0059863185
174	249.00209	36.39247	322.61148	115.217766	50.0	82.8139	56.486233	239.85315	-15.255136	3937500	-4.4703485e-09	330.52197	-0.02288804	-39.319836	0.036674034	0.012151948	0.16031112	79.0	17436.858424186707	0.7022222	0.14222223	0.028640946	0.15492254	0.0017840065	1.4352957	3.141051	0.0058151297	0.45686877	0.9998276	0.0018510133	0.055264004	0.2805058	0.0074073225
175	249.92789	33.295216	329.2068	136.99586	50.0	82.72702	56.489204	237.29597	-14.169176	3960000	-5.9604646e-09	331.1587	-0.021233682	-35.574463	0.03320705	0.011040898	0.14893334	79.0	17539.57355618477	0.7133333	0.12666667	0.026396645	0.15879491	0.0016366906	1.4829416	3.1302342	0.009809429	0.472035	0.9963845	0.0031224382	0.053642344	0.24404953	0.0046136593
176	249.06053	33.491932	329.19653	135.7178	50.0	82.840515	56.125103	238.7605	-11.828619	3982500	1.4901161e-08	312.46692	-0.02198686	-37.887875	0.030127987	0.012309821	0.14662221	79.0	17640.96000432968	0.74444443	0.16444445	0.024440778	0.15513171	0.0010642388	1.4550211	3.1377244	0.012501584	0.46314758	0.9987687	0.003979378	0.050773796	0.2274402	0.0044749593
177	247.57509	33.98281	326.35223	129.27472	50.0	83.04863	55.718403	239.59416	-9.206305	4005000	3.7252903e-09	334.90372	-0.022327796	-56.31832	0.027010197	0.012626849	0.15337777	79.0	17740.29348731041	0.70666665	0.10222222	0.0266133	0.16381668	0.0008939181	1.4956428	3.1406138	0.00491673	0.47607788	0.99968845	0.0015650437	0.054278616	0.2912567	0.003917455
178	249.81946	34.806213	318.64056	119.32398	50.0	81.88674	56.807243	239.49095	-30.012718	4027500	5.6624412e-08	330.58624	-0.02274187	-47.151806	0.023051795	0.012435454	0.15631111	79.0	17839.99688744545	0.70444447	0.14888889	0.026161864	0.15486273	0.00029984282	1.5130279	3.1399252	0.012463784	0.4816117	0.9994692	0.0039673457	0.052642424	0.331935	0.0045549124
179	246.95416	35.981068	317.17612	125.16288	50.0	82.35678	55.932495	238.21196	-0.2945187	4050000	-3.1292437e-08	335.892	-0.021143153	-48.082916	0.016122837	0.015234086	0.17088889	78.0	17940.23091197014	0.7311111	0.12444445	0.02707708	0.15529875	0.0002974918	1.5225803	3.124744	0.024030773	0.48465237	0.9946369	0.0076492326	0.055135094	0.26416934	0.003637505
180	248.44444	34.762127	325.2507	137.15662	50.0	82.166885	56.383274	240.10406	-7.491665	4072500	-1.2665987e-08	318.87518	-0.020671543	-45.20384	0.009313693	0.01524591	0.16693333	71.0	18041.3123319149	0.74444443	0.13111112	0.025424052	0.15351096	0.0015159331	1.4947914	3.139156	0.006751707	0.47580686	0.9992244	0.002149135	0.04975467	0.24989288	0.006234587
181	249.92867	35.091682	319.97385	154.32146	50.0	82.76456	56.538406	240.00272	-6.996027	4095000	2.9802323e-09	290.00244	-0.021513391	-33.0879	0.0057814308	0.014984754	0.2	79.0	18138.74633383751	0.6755555	0.16	0.024388034	0.15996018	0.0014442236	1.4885696	3.1213894	0.020240843	0.47382647	0.9935691	0.0064428607	0.048678543	0.23107316	0.0053724507
182	247.34334	34.25203	325.2911	143.20132	50.0	81.92807	56.102688	240.4232	-0.55522823	4117500	3.054738e-08	309.02753	-0.0218128	-35.778374	0.0008147027	0.012086275	0.15346667	79.0	18238.110464811325	0.73333335	0.13333334	0.025644574	0.15136681	0.0010472838	1.530162	3.138809	0.039061893	0.4870657	0.9991139	0.012433786	0.050970823	0.2256533	0.0049586557
183	250.88892	33.162838	325.07245	145.25995	50.0	82.96229	56.389957	241.79033	-4.3352413	4140000	2.3841858e-08	292.121	-0.022118827	-34.548878	-0.0023551919	0.010710907	0.1568	79.0	18336.058920145035	0.74222225	0.16	0.023951365	0.1547668	0.0010315744	1.4332563	3.1351843	0.0071160924	0.45621967	0.99796015	0.0022651225	0.047370702	0.2669269	0.0033340415
184	249.17615	34.796684	326.44595	116.385124	50.0	82.82614	56.557175	240.31097	-13.824829	4162500	9.313226e-09	313.22818	-0.020648146	-43.12577	-0.0062983213	0.014631105	0.17071112	79.0	18435.614368200302	0.6844444	0.11333334	0.026821123	0.15384032	0.001291931	1.4865191	3.1303427	0.002906416	0.47317377	0.996419	0.000925141	0.051875643	0.25052994	0.0051590456
185	247.42787	33.53702	325.57275	132.98878	50.0	81.18947	55.566982	239.705	-25.925314	4185000	1.4901161e-09	340.44687	-0.02211617	-49.268776	-0.008612743	0.013314116	0.15444444	79.0	18534.889736890793	0.72888887	0.14444445	0.02689097	0.1608742	0.00050864014	1.4953578	3.1299276	0.009047864	0.47598714	0.9962869	0.0028800247	0.052486565	0.3127716	0.0055944286
186	249.69002	33.548122	329.7966	130.48486	50.0	81.890205	56.58849	241.16592	-32.52783	4207500	-4.4703485e-09	312.06583	6.208951e-05	-41.476753	-0.012329842	0.015096068	0.2192889	2.0	18633.83095574379	0.7311111	0.13555555	0.025685726	0.16206808	0.0013116251	1.4992741	3.1395133	0.016336696	0.47723374	0.9993381	0.005200132	0.05041744	0.25847736	0.0039379336
187	250.79195	34.996937	326.3015	127.876564	50.0	83.8647	56.749638	242.08841	-22.03667	4230000	-1.4901161e-08	299.78067	-0.020981405	-42.78711	-0.012378832	0.012026896	0.15093334	79.0	18732.62495326996	0.7177778	0.15111111	0.025069628	0.15620738	0.0010295676	1.4385102	3.1316047	0.014338501	0.457892	0.9968207	0.0045640864	0.049905106	0.27304953	0.0045943162
188	250.40865	32.16884	335.61032	150.78218	50.0	81.724976	56.958084	240.98366	-11.611772	4252500	-4.4703485e-09	312.97815	-0.022095282	-40.96226	-0.019539962	0.011038594	0.14622222	79.0	18830.723892211914	0.74	0.13333334	0.023826357	0.1543797	0.0012693293	1.4726018	3.1210032	0.0015588516	0.46874368	0.9934462	0.0004961979	0.049314857	0.24355476	0.004599038
189	247.54686	33.44457	318.72644	123.290436	50.0	82.24467	55.818214	240.74043	-5.956559	4275000	1.3411045e-08	321.9315	-0.020453762	-41.377228	-0.027035063	0.012603313	0.18253334	79.0	18928.582250118256	0.7222222	0.14666666	0.02515794	0.15156381	0.0010047267	1.5383182	3.1407907	0.0024739031	0.48966184	0.9997447	0.0007874678	0.05041013	0.23321064	0.0062937615
190	250.45454	32.55884	320.39508	148.04909	50.0	82.292534	56.48708	241.4666	-18.711796	4297500	7.450581e-09	287.56558	-0.020506155	-30.69032	-0.028831769	0.010937068	0.1471111	79.0	19026.49363899231	0.75777775	0.14	0.024209684	0.15648231	0.0008799825	1.556168	3.1402693	0.0024866336	0.49534366	0.9995788	0.00079152005	0.049199034	0.26064408	0.003656679
191	251.66402	33.503517	324.72086	152.54184	50.0	83.21014	56.259434	239.90918	-13.658612	4320000	2.9802323e-09	296.05194	-0.021632161	-41.297787	-0.031674694	0.015008226	0.1763111	77.0	19130.864320516586	0.7355555	0.14666666	0.023139542	0.15259545	0.00068875507	1.511741	3.1325984	0.012805407	0.4812021	0.99713707	0.004076088	0.046192434	0.22301657	0.005020634
192	251.95354	34.054897	326.27414	150.15872	50.0	82.46739	57.448566	240.92543	1.8339334	4342500	1.4901161e-08	300.896	-0.01977375	-36.17497	-0.030662168	0.0152790565	0.1608889	62.0	19227.88923883438	0.7733333	0.14	0.021295892	0.12880583	0.00034092017	1.5100176	3.1315172	0.007596406	0.48065355	0.9967929	0.0024180112	0.04597238	0.2052546	0.004772765
193	249.31715	33.90062	324.26254	127.52071	50.0	82.53531	55.86714	243.37683	-6.1088066	4365000	5.2154063e-09	296.4926	-0.020429995	-36.199223	-0.034882106	0.015175946	0.172	70.0	19324.71002650261	0.74222225	0.15777777	0.02374708	0.16001908	0.0008919328	1.5219326	3.1408892	0.019419946	0.4844462	0.99977607	0.0061815605	0.04872258	0.25283718	0.005170568
194	251.35483	32.169247	322.43323	143.55669	50.0	83.229	57.199764	241.70934	-17.61579	4387500	1.4901161e-09	304.53732	-0.021953981	-40.07145	-0.039760053	0.013376066	0.18466666	79.0	19423.56195306778	0.72444445	0.13555555	0.022304572	0.14710599	0.0013771262	1.5355713	3.1208844	0.023028824	0.48878753	0.9934084	0.0073303026	0.045252413	0.24792936	0.0055566155
195	251.37656	34.005753	330.20496	127.38986	50.0	83.51098	56.723457	242.73868	-7.180091	4410000	2.7939677e-08	333.61774	-0.020707462	-47.247402	-0.04392091	0.013378881	0.18506666	79.0	19522.146077871323	0.70666665	0.13555555	0.023572566	0.15567203	0.00074711815	1.484206	3.1407845	0.0033466474	0.4724374	0.9997428	0.001065271	0.0480594	0.29835123	0.0042506405
196	251.86266	32.75706	330.11914	136.77649	50.0	83.4674	56.684753	243.64143	-7.634756	4432500	-1.6391278e-08	314.88672	-0.02013769	-29.84631	-0.045853555	0.015103921	0.19017777	78.0	19622.34337592125	0.74222225	0.13333334	0.023357747	0.15947126	0.0010256204	1.5024561	3.1360207	0.023464376	0.47824666	0.9982264	0.007468943	0.047196828	0.27684855	0.0039949077
197	249.98593	34.82301	323.9097	137.42296	50.0	81.89565	56.460056	240.76292	-7.428477	4455000	1.6763806e-08	290.7693	0.00037726137	-39.661236	-0.04908286	0.016618708	0.24604444	4.0	19722.16348361969	0.71555555	0.15555556	0.02345922	0.15298468	0.0010921159	1.5033315	3.1283348	0.0153124025	0.47852525	0.9957799	0.004874089	0.04699976	0.25822672	0.0038325337
198	251.92657	32.41582	322.7078	147.30702	50.0	85.335686	57.309002	244.21384	-22.170904	4477500	-3.3527612e-09	308.90552	0.009393145	-48.54829	-0.04956072	0.016360873	0.27195555	1.0	19822.308411598206	0.7488889	0.15333334	0.023475604	0.15304963	0.0007662861	1.4733908	3.088853	0.004623701	0.4689949	0.9832124	0.0014717698	0.04723056	0.25435302	0.003600208
199	249.70636	32.614635	323.96506	160.08618	50.0	82.91009	55.939724	240.03696	-4.091774	4500000	3.8743018e-08	280.82465	-0.0011904924	-35.6798	-0.04972925	0.01590227	0.20773335	6.0	19923.457444667816	0.76	0.16	0.023877589	0.107854284	0.0005632179	1.4908618	3.1399646	0.027886935	0.47455603	0.99948174	0.008876687	0.044969216	0.25407904	0.0039858795
200	249.17851	34.736244	328.6224	116.74872	50.0	82.68312	56.042664	243.03629	-4.1475677	4522500	4.209578e-08	333.4622	0.0024435944	-40.33003	-0.05081855	0.01724777	0.24684444	3.0	20027.23006415367	0.74666667	0.13333334	0.024599317	0.16725372	0.0026217666	1.51226	3.137106	0.0035069685	0.4813673	0.9985718	0.0011163028	0.047309704	0.34952477	0.0068648877
201	254.02182	33.29507	327.45157	148.43892	50.0	84.07178	56.890987	243.01367	-3.8953137	4545000	-2.5331975e-08	284.5884	-0.020608863	-28.07223	-0.05136767	0.01282539	0.15893334	79.0	20128.29392528534	0.79555553	0.1711111	0.023703396	0.12007186	0.00034766286	1.4686661	3.134171	0.007457803	0.4674909	0.9976376	0.0023738923	0.045929518	0.21425544	0.0033147093
202	249.76802	35.399643	322.5094	130.243	50.0	82.94532	56.13888	243.67853	-8.197102	4567500	2.0116568e-08	333.7304	-0.020219188	-34.445683	-0.05799654	0.015117544	0.19475554	75.0	20227.090337753296	0.76666665	0.17555556	0.02423231	0.16076268	0.00013829653	1.5247154	3.141137	0.015290571	0.485332	0.9998549	0.0048671397	0.04748781	0.23198026	0.003085462
203	247.26736	35.448235	323.49173	133.51598	50.0	82.62742	55.572327	242.66698	-8.353312	4590000	1.4901161e-09	309.8561	-0.022099975	-52.556446	-0.05898769	0.013501217	0.16151111	79.0	20330.645356416702	0.7644445	0.16444445	0.026156487	0.15333684	0.00047434066	1.5076597	3.1285768	0.008643513	0.47990295	0.9958569	0.0027513155	0.0505228	0.31926823	0.003972636
204	250.33308	31.747978	319.07867	172.5029	50.0	81.80423	56.4499	243.72873	0.05601096	4612500	3.1292437e-08	291.3798	-0.021136401	-42.302204	-0.06264572	0.011096791	0.14057778	79.0	20435.571962356567	0.79333335	0.13111112	0.022573285	0.09156692	0.00047376513	1.5809865	3.1402106	0.006660656	0.5032436	0.9995601	0.0021201526	0.04622783	0.15295453	0.004896504
205	252.04256	32.78351	323.8581	131.99808	50.0	83.582306	55.931255	239.71902	-11.411288	4635000	-3.7252903e-09	314.0252	-0.020590026	-38.704414	-0.06669774	0.012553426	0.16595557	79.0	20535.331341028214	0.7911111	0.17777778	0.02343691	0.1258308	0.000876969	1.4653233	3.1378887	0.011309785	0.46642694	0.998821	0.0036000165	0.045447804	0.16383494	0.00248547
